img_feature_pred_1,img_feature_pred_2,img_feature_pred_3,Sentiment_Score,hour,num_words,thumbnail_height,web_site,envelope,library,comic_book,menu,jigsaw_puzzle,scoreboard,monitor,screen,digital_clock,mountain_bike,book_jacket,dank_or_not
0.80238587,0.05982371,0.05208068,0.45,8,1,140.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.49,0,1,81.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.31,12,3,110.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.7088897,0.03175607,0.017491544,0.44,13,3,78.0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.05935011,0.047493964,0.034131162,0.46,6,0,129.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.13253869,0.06208771,0.04930307,0.5,2,2,140.0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.3613566,0.27435246,0.18369104,0.63,2,7,140.0,0,1,0,1,0,1,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.45,21,1,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.49095896,0.18109596,0.098310694,0.42,20,6,127.0,1,0,0,0,0,0,1,0,0,0,0,0,1
0.05935011,0.047493964,0.034131162,0.49,22,0,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.9901384,0.002783117,0.0012720085,0.4,15,11,140.0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.49,23,0,61.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.49,2,0,112.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.52049184,0.105014674,0.0791149,0.5,18,6,111.0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.05935011,0.047493964,0.034131162,0.48,12,1,135.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.12004137,0.05455809,0.029184204,0.49,21,4,118.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.73814374,0.0377229,0.032947432,0.57,6,1,140.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.33465427,0.15509441,0.079783395,0.5,20,0,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12481661,0.09635528,0.07876662,0.5,22,2,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.32434732,0.1898871,0.10932352,0.43,10,8,140.0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.26816073,0.18936378,0.122992784,0.1,9,5,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.18085419,0.11529113,0.09249024,0.5,11,1,85.0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.05935011,0.047493964,0.034131162,0.51,11,1,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.80000854,0.04882255,0.014939228,0.45,12,4,140.0,1,0,0,1,0,0,0,0,0,0,0,1,0
0.8683894,0.008534746,0.0072459904,0.51,11,27,140.0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.05935011,0.047493964,0.034131162,0.37,0,1,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.49,22,3,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.62,16,2,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.51,5,3,109.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.29,16,0,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.5,2,1,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.51,8,0,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.45562696,0.28863555,0.123475626,0.5,22,6,140.0,1,0,0,1,0,1,0,0,0,0,0,0,0
0.35251376,0.103325516,0.057600018,0.51,7,0,88.0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.71684504,0.14166993,0.081791386,0.5,20,6,140.0,1,0,0,1,0,1,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.45,22,1,91.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.32,13,1,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.39,4,0,92.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.44,18,1,100.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.4100366,0.3246256,0.07671563,0.29,3,4,140.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.5,1,1,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.21,18,2,112.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.37411946,0.14805682,0.051497184,0.3,11,2,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.49,10,1,88.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.28364822,0.16608083,0.08791857,0.21,6,1,105.0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.094547495,0.09330955,0.08499887,0.32,5,5,139.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.95722395,0.017265065,0.010085772,0.7,12,5,140.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.85378164,0.023751263,0.018723462,0.46,1,0,129.0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.11881496,0.06377569,0.05375958,0.49,13,5,140.0,1,1,0,0,0,0,0,0,0,0,0,1,0
0.95846957,0.00418223,0.0020959189,0.4,5,6,140.0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.8048747,0.021212846,0.019446889,0.61,1,6,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.6,22,1,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.17260522,0.114353694,0.10273334,0.39,16,4,102.0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.25412667,0.12831217,0.037908193,0.08,19,8,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.95685065,0.011071307,0.010011511,0.5,19,4,140.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.9589612,0.01823553,0.008007546,0.69,7,8,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.46,17,0,131.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.9446936,0.023104163,0.019495571,0.54,12,1,140.0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.49,7,1,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.44,17,1,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.6296304,0.07192254,0.061440155,0.5,8,1,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.42838392,0.16568916,0.10396287,0.41,15,5,123.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.22492532,0.08285094,0.04750509,0.4,9,7,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9264852,0.019416304,0.017429063,0.43,17,4,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9357898,0.02892001,0.0062830807,0.49,15,9,140.0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.9921559,0.0013059801,0.0006423706,0.3,8,9,140.0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.05935011,0.047493964,0.034131162,0.5,17,0,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.38,10,2,127.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.40653402,0.17204034,0.029160744,0.44,16,2,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6219279,0.059211668,0.022588002,0.42,4,6,140.0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.19,9,1,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.26743877,0.22117072,0.10138408,0.4,10,4,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.46142298,0.40914366,0.052484732,0.49,1,5,140.0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.45,0,0,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.45,13,0,93.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.52,4,5,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.3,17,2,53.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.81,7,0,108.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.3181336,0.12160042,0.05921097,0.7,15,3,118.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5604653,0.2834644,0.04025468,0.49,6,6,140.0,1,0,0,1,0,0,0,0,0,0,0,1,0
0.24832115,0.12535599,0.084015295,0.73,11,5,140.0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.05935011,0.047493964,0.034131162,0.7,22,1,136.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.23099817,0.17587212,0.10816717,0.49,19,1,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2620195,0.05967467,0.05251842,0.5,19,7,100.0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.32679257,0.05498757,0.03220209,0.51,11,5,140.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.27,16,0,136.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.17241555,0.15340254,0.057207864,0.21,1,2,140.0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.93805295,0.008753008,0.0061097806,0.39,8,5,140.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.09948952,0.09402986,0.068523556,0.38,12,5,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.90112543,0.026533686,0.014553282,0.45,10,4,125.0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.80005866,0.024044786,0.010527796,0.4,6,4,114.0,1,1,0,0,0,0,0,0,0,0,0,1,0
0.05935011,0.047493964,0.034131162,0.19,11,1,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.55,3,0,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.5,20,2,94.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.58083344,0.19960646,0.028648933,0.5,10,10,140.0,1,1,0,0,0,0,0,0,0,0,0,1,0
0.12841609,0.10058206,0.09368683,0.62,6,4,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6064066,0.08641636,0.051632162,0.1,18,2,140.0,1,0,0,1,0,0,0,0,0,0,0,1,0
0.8461447,0.03689356,0.02276642,0.5,23,2,98.0,1,0,0,0,0,0,1,0,0,0,0,1,0
0.99637634,0.0018959189,0.00029699813,0.2,16,14,140.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.6848304,0.048750073,0.042734094,0.49,21,4,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.997912,0.00064729195,0.00026825734,0.32,10,7,135.0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.05935011,0.047493964,0.034131162,0.43,23,2,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.2224638,0.061570723,0.04431841,0.43,8,15,85.0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.11877687,0.08610912,0.054381263,0.41,5,3,86.0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.19713977,0.07505101,0.064220004,0.7,11,4,140.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.59558046,0.05938455,0.05611189,0.5,17,4,140.0,0,1,0,0,0,1,0,0,0,0,0,0,0
0.6595611,0.2460037,0.024882626,0.6,6,8,104.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.05292138,0.046956535,0.04262944,0.49,21,4,132.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6132021,0.10191924,0.053647675,0.42,10,3,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.79047316,0.05281148,0.043692827,0.5,18,0,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07189052,0.067262106,0.0576668,0.43,16,1,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.47801086,0.10379299,0.07049746,0.6,10,3,111.0,1,0,0,1,0,0,0,0,0,0,0,1,0
0.15933096,0.059673484,0.059015233,0.58,22,4,140.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.3199068,0.2761314,0.020610344,0.62,9,3,59.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.21853948,0.17427242,0.07281819,0.44,10,9,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.52,3,1,107.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.46,6,1,118.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.1867588,0.053224023,0.04808488,0.51,22,10,100.0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.29,16,3,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.29,0,1,84.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.41,11,1,118.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.58,10,1,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.31943485,0.30841455,0.07696361,0.5,15,7,119.0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.16985835,0.056286298,0.051813975,0.49,0,3,140.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.63,17,1,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.41,9,2,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.19,3,1,98.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.35586286,0.22905895,0.21877791,0.41,13,1,140.0,1,0,0,1,0,0,0,0,0,0,0,1,0
0.05935011,0.047493964,0.034131162,0.49,12,0,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.40816727,0.17727907,0.1512319,0.29,2,5,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.31,1,1,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.51,3,1,121.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.21729133,0.16174877,0.15352935,0.5,3,3,140.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.9483208,0.0106003,0.0033690059,0.29,1,6,140.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.14400199,0.07375992,0.038451266,0.56,13,5,140.0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.603855,0.16113283,0.043413855,0.51,8,4,140.0,1,1,0,1,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.44,4,1,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.21777,0.19092634,0.09098684,0.48,4,7,102.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.79385215,0.019594222,0.0162344,0.21,9,9,140.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.37969914,0.20629418,0.07365881,0.5,0,5,126.0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.29106116,0.07261313,0.049348276,0.63,1,3,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.22404528,0.04592176,0.041736167,0.62,12,9,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.38336602,0.08236242,0.053519372,0.32,7,5,131.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.41233793,0.07082893,0.050034907,0.29,8,5,89.0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.50328314,0.0699041,0.065826274,0.49,9,8,140.0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.92177755,0.012871353,0.008908247,0.71,9,4,124.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.19547053,0.10988797,0.058364537,0.4,17,5,92.0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.0796472,0.06679958,0.05155865,0.5,19,5,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.41,16,1,94.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.5,18,1,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.944793,0.016232017,0.013451581,0.4,10,0,140.0,1,0,0,0,1,0,0,0,1,0,0,0,0
0.167378,0.1562572,0.14759102,0.48,11,2,139.0,1,1,0,1,0,0,0,0,0,0,0,0,0
0.15156724,0.11003944,0.08491143,0.19,21,8,107.0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.49,13,0,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.65,3,4,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.5062785,0.045135606,0.04460457,0.69,17,2,132.0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.7697398,0.0907133,0.042468604,0.49,12,6,120.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.6453675,0.26289415,0.07117756,0.48,15,2,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.64115435,0.027544059,0.023904417,0.61,9,4,121.0,1,0,0,1,0,0,0,0,0,0,0,1,0
0.18596023,0.05592881,0.05193958,0.51,7,4,140.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.91531616,0.010294699,0.0069830483,0.5,10,8,140.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.38675836,0.24037401,0.05757127,0.49,16,2,110.0,1,0,0,1,0,0,0,0,1,0,0,0,0
0.12487299,0.116155624,0.11240552,0.39,7,6,89.0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.15549117,0.117101066,0.109819524,0.28,8,2,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.64083314,0.14097187,0.059136253,0.4,13,10,136.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.47,4,0,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.57273537,0.10926259,0.08519965,0.49,18,2,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.42,19,1,116.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.6085742,0.03572724,0.033630926,0.49,10,5,121.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.33351624,0.23033492,0.041200493,0.5,15,1,82.0,1,0,0,1,0,0,0,0,0,0,0,1,0
0.98817664,0.0047943722,0.0008375699,0.4,13,9,140.0,1,1,0,0,1,0,0,0,0,0,0,0,0
0.07438311,0.07325432,0.053483184,0.49,20,5,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.44,0,0,88.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.0925837,0.08701271,0.066084705,0.4,21,5,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9964496,0.0019588126,0.00054415216,0.41,10,11,116.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.51,18,0,127.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.51,10,5,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.49,2,2,123.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.49,15,1,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.20029898,0.06766935,0.05397803,0.41,3,3,140.0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.6005334,0.16862908,0.053083863,0.49,16,4,140.0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.4144579,0.13406765,0.052191194,0.38,6,3,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.09081184,0.051978845,0.044632316,0.5,1,1,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.30550054,0.08384008,0.05719088,0.5,6,6,83.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.42,21,0,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.7471966,0.08579475,0.06659138,0.42,18,1,101.0,1,0,0,1,0,0,0,0,0,0,0,1,0
0.05935011,0.047493964,0.034131162,0.5,8,2,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.20776673,0.13817735,0.13759363,0.45,10,2,124.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.2,9,2,131.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.20345493,0.14127253,0.09841459,0.42,2,6,103.0,0,1,0,1,0,0,0,0,0,0,0,0,0
0.33288386,0.16341071,0.030802479,0.5,9,2,140.0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.8576534,0.011817563,0.0073213913,0.78,22,6,140.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.96576804,0.006982745,0.005269732,0.42,21,3,140.0,1,0,0,0,0,0,0,0,1,0,0,1,0
0.05935011,0.047493964,0.034131162,0.5,23,0,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.9298143,0.032253,0.013496321,0.43,19,3,140.0,0,0,0,1,1,0,0,0,0,0,0,1,0
0.8985564,0.028886778,0.020938894,0.41,17,7,140.0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.23868982,0.14159936,0.09687704,0.49,1,5,101.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.49,1,0,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.45,19,0,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.545453,0.43662795,0.014520327,0.49,20,2,114.0,1,0,0,1,0,0,0,0,0,0,0,1,0
0.3764125,0.23012313,0.1106448,0.49,7,1,140.0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.55069816,0.12129105,0.06345389,0.63,13,2,140.0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.2040802,0.052494574,0.039428677,0.44,4,1,140.0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.49556726,0.37468794,0.026322454,0.63,5,4,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.67827505,0.16161935,0.015658157,0.49,11,6,140.0,1,1,0,0,1,0,0,0,0,0,0,0,0
0.0911205,0.08980671,0.038272403,0.49,20,3,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.24707042,0.1551998,0.08566069,0.2,11,6,113.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.5,18,0,105.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.45,3,0,97.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.39,9,1,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.28501734,0.14887697,0.13031566,0.21,20,1,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.1,1,4,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.27521008,0.24022137,0.13319094,0.19,10,2,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.123831,0.10049403,0.08855519,0.31,14,2,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.57648647,0.15657748,0.08905118,0.41,15,2,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1646235,0.14397235,0.057357468,0.44,12,7,105.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.4301321,0.25355247,0.08465422,0.3,22,10,116.0,1,1,0,1,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.63,16,1,70.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.2930119,0.16330309,0.11999856,0.41,16,3,140.0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.53415364,0.3060896,0.1558351,0.5,23,6,123.0,1,0,0,1,0,0,0,0,0,0,0,1,0
0.8117663,0.0651123,0.037115406,0.43,11,10,130.0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.8313395,0.057339285,0.012901653,0.45,23,9,140.0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.3164383,0.04232678,0.033346865,0.5,17,3,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.59,15,2,80.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.5,20,0,125.0,1,0,0,0,0,0,1,0,0,1,0,0,1
0.9841605,0.009782436,0.0028579638,0.69,23,12,140.0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.5,6,1,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.94841754,0.024666984,0.021442967,0.39,3,3,140.0,1,0,0,1,0,0,0,0,0,0,0,1,0
0.16556017,0.16347115,0.115891546,0.51,6,7,116.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.40098527,0.33376265,0.19214272,0.54,14,4,140.0,1,0,0,1,0,0,0,0,0,0,0,1,0
0.05935011,0.047493964,0.034131162,0.3,1,1,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.10298896,0.06872184,0.064397395,0.2,14,11,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.62540615,0.041317448,0.02602829,0.5,5,5,118.0,1,0,0,0,0,0,1,0,0,0,0,1,0
0.37736994,0.1322565,0.060379535,0.2,12,5,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.30085903,0.067242056,0.03950595,0.46,23,1,140.0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.26567626,0.13481843,0.06372132,0.45,15,5,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4246326,0.42342877,0.02690028,0.31,2,2,126.0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.2015766,0.12274395,0.10376294,0.56,16,4,78.0,1,0,0,1,0,0,0,1,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.5,5,1,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.53477246,0.10891325,0.04094801,0.4,8,5,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7088132,0.26910394,0.00392547,0.21,7,8,140.0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.54559785,0.20556538,0.060292587,0.42,13,6,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05935011,0.047493964,0.034131162,0.46,2,3,78.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.41,6,0,135.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.05935011,0.047493964,0.034131162,0.45,16,1,108.0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.5087616,0.06667711,0.03968901,0.49,18,4,140.0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.05935011,0.047493964,0.034131162,0.49,21,0,140.0,1,0,0,0,0,0,1,0,0,1,0,0,0
